Data;Vazao;VazaoStatus;Unidades;MetodoObtencao;NivelConsistencia;CodigoEstacao;Responsavel
2023-11-02;83,0372;;m³/s;1;1;41410000;ANA
2023-11-03;79,0596;;m³/s;1;1;41410000;ANA
2023-11-04;69,2325;1.0;m³/s;1;1;41410000;ANA
2023-11-05;58,2209;;m³/s;1;1;41410000;ANA
2023-11-06;68,5472;1.0;m³/s;1;1;41410000;ANA
2023-11-07;59,8483;;m³/s;1;1;41410000;ANA
2023-11-08;45,4536;;m³/s;1;1;41410000;ANA
2023-11-09;40,7628;;m³/s;1;1;41410000;ANA
2023-11-10;36,2449;1.0;m³/s;1;1;41410000;ANA
2023-11-11;33,512;1.0;m³/s;1;1;41410000;ANA
2023-11-12;32,7061;;m³/s;1;1;41410000;ANA
2023-11-13;30,8512;;m³/s;1;1;41410000;ANA
2023-11-14;30,0673;1.0;m³/s;1;1;41410000;ANA
2023-11-15;28,5198;;m³/s;1;1;41410000;ANA
2023-11-16;28,2645;;m³/s;1;1;41410000;ANA
2023-11-17;27,7562;;m³/s;1;1;41410000;ANA
2023-11-18;30,3278;;m³/s;1;1;41410000;ANA
2023-11-19;29,8075;1.0;m³/s;1;1;41410000;ANA
2023-11-20;28,7758;1.0;m³/s;1;1;41410000;ANA
2023-11-21;32,4389;1.0;m³/s;1;1;41410000;ANA
2023-11-22;98,4211;;m³/s;1;1;41410000;ANA
2023-11-23;130,8303;;m³/s;1;1;41410000;ANA
2023-11-24;60,5035;;m³/s;1;1;41410000;ANA
2023-11-25;47,8618;;m³/s;1;1;41410000;ANA
2023-11-26;54,6933;;m³/s;1;1;41410000;ANA
2023-11-27;53,4288;;m³/s;1;1;41410000;ANA
2023-11-28;60,1756;1.0;m³/s;1;1;41410000;ANA
2023-11-29;44,265;;m³/s;1;1;41410000;ANA
2023-11-30;39,048;;m³/s;1;1;41410000;ANA
2023-09-01;0.0;52,1742;m³/s;1;1;41410000;ANA
2023-09-02;39,6169;;m³/s;1;1;41410000;ANA
2023-09-03;38,7646;;m³/s;1;1;41410000;ANA
2023-09-04;37,0785;;m³/s;1;1;41410000;ANA
2023-09-05;34,0529;1.0;m³/s;1;1;41410000;ANA
2023-09-06;32,974;;m³/s;1;1;41410000;ANA
2023-09-07;32,7061;1.0;m³/s;1;1;41410000;ANA
2023-09-08;40,4753;;m³/s;1;1;41410000;ANA
2023-09-09;35,4176;;m³/s;1;1;41410000;ANA
2023-09-10;32,7061;1.0;m³/s;1;1;41410000;ANA
2023-09-11;31,3775;1.0;m³/s;1;1;41410000;ANA
2023-09-12;30,8512;;m³/s;1;1;41410000;ANA
2023-09-13;30,3278;;m³/s;1;1;41410000;ANA
2023-09-14;30,5891;1.0;m³/s;1;1;41410000;ANA
2023-09-15;30,0673;1.0;m³/s;1;1;41410000;ANA
2023-09-16;30,0673;1.0;m³/s;1;1;41410000;ANA
2023-09-17;29,2901;1.0;m³/s;1;1;41410000;ANA
2023-09-18;29,5484;1.0;m³/s;1;1;41410000;ANA
2023-09-19;29,2901;1.0;m³/s;1;1;41410000;ANA
2023-09-20;29,5484;1.0;m³/s;1;1;41410000;ANA
2023-09-21;28,5198;1.0;m³/s;1;1;41410000;ANA
2023-09-22;29,0326;1.0;m³/s;1;1;41410000;ANA
2023-09-23;28,2645;1.0;m³/s;1;1;41410000;ANA
2023-09-24;28,2645;1.0;m³/s;1;1;41410000;ANA
2023-09-25;27,7562;1.0;m³/s;1;1;41410000;ANA
2023-09-26;28,01;1.0;m³/s;1;1;41410000;ANA
2023-09-27;26,9996;1.0;m³/s;1;1;41410000;ANA
2023-09-28;26,9996;1.0;m³/s;1;1;41410000;ANA
2023-09-29;26,9996;1.0;m³/s;1;1;41410000;ANA
2023-09-30;29,5484;1.0;m³/s;1;1;41410000;ANA
2023-08-01;0.0;44,858;m³/s;1;1;41410000;ANA
2023-08-02;33,512;;m³/s;1;1;41410000;ANA
2023-08-03;34,0529;;m³/s;1;1;41410000;ANA
2023-08-04;33,7821;;m³/s;1;1;41410000;ANA
2023-08-05;33,2426;;m³/s;1;1;41410000;ANA
2023-08-06;33,512;1.0;m³/s;1;1;41410000;ANA
2023-08-07;33,512;1.0;m³/s;1;1;41410000;ANA
2023-08-08;32,4389;1.0;m³/s;1;1;41410000;ANA
2023-08-09;32,1725;1.0;m³/s;1;1;41410000;ANA
2023-08-10;31,9067;;m³/s;1;1;41410000;ANA
2023-08-11;31,9067;;m³/s;1;1;41410000;ANA
2023-08-12;31,3775;;m³/s;1;1;41410000;ANA
2023-08-13;31,6417;1.0;m³/s;1;1;41410000;ANA
2023-08-14;31,6417;1.0;m³/s;1;1;41410000;ANA
2023-08-15;31,3775;;m³/s;1;1;41410000;ANA
2023-08-16;30,8512;;m³/s;1;1;41410000;ANA
2023-08-17;31,114;;m³/s;1;1;41410000;ANA
2023-08-18;31,114;;m³/s;1;1;41410000;ANA
2023-08-19;30,3278;;m³/s;1;1;41410000;ANA
2023-08-20;30,5891;;m³/s;1;1;41410000;ANA
2023-08-21;30,8512;;m³/s;1;1;41410000;ANA
2023-08-22;31,9067;;m³/s;1;1;41410000;ANA
2023-08-23;32,4389;1.0;m³/s;1;1;41410000;ANA
2023-08-24;34,0529;;m³/s;1;1;41410000;ANA
2023-08-25;31,9067;;m³/s;1;1;41410000;ANA
2023-08-26;30,3278;;m³/s;1;1;41410000;ANA
2023-08-27;30,0673;;m³/s;1;1;41410000;ANA
2023-08-28;31,114;1.0;m³/s;1;1;41410000;ANA
2023-08-29;34,3244;;m³/s;1;1;41410000;ANA
2023-08-30;38,7646;;m³/s;1;1;41410000;ANA
2023-08-31;40,4753;;m³/s;1;1;41410000;ANA
2023-07-01;0.0;32,974;m³/s;1;1;41410000;ANA
2023-07-02;39,048;;m³/s;1;1;41410000;ANA
2023-07-03;37,9184;;m³/s;1;1;41410000;ANA
2023-07-04;38,1998;;m³/s;1;1;41410000;ANA
2023-07-05;37,3578;;m³/s;1;1;41410000;ANA
2023-07-06;37,9184;1.0;m³/s;1;1;41410000;ANA
2023-07-07;36,7999;;m³/s;1;1;41410000;ANA
2023-07-08;36,7999;;m³/s;1;1;41410000;ANA
2023-07-09;36,7999;;m³/s;1;1;41410000;ANA
2023-07-10;36,7999;1.0;m³/s;1;1;41410000;ANA
2023-07-11;36,5221;;m³/s;1;1;41410000;ANA
2023-07-12;36,5221;;m³/s;1;1;41410000;ANA
2023-07-13;36,7999;;m³/s;1;1;41410000;ANA
2023-07-14;36,5221;;m³/s;1;1;41410000;ANA
2023-07-15;35,9684;1.0;m³/s;1;1;41410000;ANA
2023-07-16;35,1432;1.0;m³/s;1;1;41410000;ANA
2023-07-17;35,6926;1.0;m³/s;1;1;41410000;ANA
2023-07-18;35,9684;1.0;m³/s;1;1;41410000;ANA
2023-07-19;34,5966;;m³/s;1;1;41410000;ANA
2023-07-20;36,2449;1.0;m³/s;1;1;41410000;ANA
2023-07-21;35,1432;;m³/s;1;1;41410000;ANA
2023-07-22;35,4176;1.0;m³/s;1;1;41410000;ANA
2023-07-23;35,1432;1.0;m³/s;1;1;41410000;ANA
2023-07-24;35,1432;;m³/s;1;1;41410000;ANA
2023-07-25;35,1432;;m³/s;1;1;41410000;ANA
2023-07-26;34,8695;;m³/s;1;1;41410000;ANA
2023-07-27;35,1432;;m³/s;1;1;41410000;ANA
2023-07-28;34,3244;;m³/s;1;1;41410000;ANA
2023-07-29;34,3244;;m³/s;1;1;41410000;ANA
2023-07-30;33,7821;;m³/s;1;1;41410000;ANA
2023-07-31;33,7821;1.0;m³/s;1;1;41410000;ANA
2023-06-01;0.0;38,4818;m³/s;1;1;41410000;ANA
2023-06-02;43,6747;;m³/s;1;1;41410000;ANA
2023-06-03;42,7941;1.0;m³/s;1;1;41410000;ANA
2023-06-04;42,7941;;m³/s;1;1;41410000;ANA
2023-06-05;39,6169;;m³/s;1;1;41410000;ANA
2023-06-06;41,6294;;m³/s;1;1;41410000;ANA
2023-06-07;40,7628;;m³/s;1;1;41410000;ANA
2023-06-08;41,6294;;m³/s;1;1;41410000;ANA
2023-06-09;40,7628;;m³/s;1;1;41410000;ANA
2023-06-10;40,7628;;m³/s;1;1;41410000;ANA
2023-06-11;41,3398;;m³/s;1;1;41410000;ANA
2023-06-12;40,1885;;m³/s;1;1;41410000;ANA
2023-06-13;40,1885;;m³/s;1;1;41410000;ANA
2023-06-14;40,1885;;m³/s;1;1;41410000;ANA
2023-06-15;40,1885;;m³/s;1;1;41410000;ANA
2023-06-16;39,9023;;m³/s;1;1;41410000;ANA
2023-06-17;39,048;1.0;m³/s;1;1;41410000;ANA
2023-06-18;39,3321;;m³/s;1;1;41410000;ANA
2023-06-19;41,051;;m³/s;1;1;41410000;ANA
2023-06-20;41,6294;1.0;m³/s;1;1;41410000;ANA
2023-06-21;42,5019;;m³/s;1;1;41410000;ANA
2023-06-22;40,7628;;m³/s;1;1;41410000;ANA
2023-06-23;40,1885;;m³/s;1;1;41410000;ANA
2023-06-24;39,3321;;m³/s;1;1;41410000;ANA
2023-06-25;39,3321;;m³/s;1;1;41410000;ANA
2023-06-26;39,3321;;m³/s;1;1;41410000;ANA
2023-06-27;39,048;1.0;m³/s;1;1;41410000;ANA
2023-06-28;38,7646;;m³/s;1;1;41410000;ANA
2023-06-29;38,7646;;m³/s;1;1;41410000;ANA
2023-06-30;38,4818;;m³/s;1;1;41410000;ANA
2023-05-01;0.0;43,3805;m³/s;1;1;41410000;ANA
2023-05-02;67,8643;;m³/s;1;1;41410000;ANA
2023-05-03;62,1517;;m³/s;1;1;41410000;ANA
2023-05-04;54,0598;;m³/s;1;1;41410000;ANA
2023-05-05;52,1742;;m³/s;1;1;41410000;ANA
2023-05-06;49,3877;;m³/s;1;1;41410000;ANA
2023-05-07;47,8618;;m³/s;1;1;41410000;ANA
2023-05-08;46,6525;;m³/s;1;1;41410000;ANA
2023-05-09;45,4536;;m³/s;1;1;41410000;ANA
2023-05-10;45,1554;;m³/s;1;1;41410000;ANA
2023-05-11;44,858;;m³/s;1;1;41410000;ANA
2023-05-12;44,265;;m³/s;1;1;41410000;ANA
2023-05-13;43,6747;;m³/s;1;1;41410000;ANA
2023-05-14;45,7523;1.0;m³/s;1;1;41410000;ANA
2023-05-15;46,9538;1.0;m³/s;1;1;41410000;ANA
2023-05-16;46,0517;1.0;m³/s;1;1;41410000;ANA
2023-05-17;46,3518;1.0;m³/s;1;1;41410000;ANA
2023-05-18;46,3518;1.0;m³/s;1;1;41410000;ANA
2023-05-19;45,7523;1.0;m³/s;1;1;41410000;ANA
2023-05-20;45,7523;1.0;m³/s;1;1;41410000;ANA
2023-05-21;45,7523;1.0;m³/s;1;1;41410000;ANA
2023-05-22;45,4536;1.0;m³/s;1;1;41410000;ANA
2023-05-23;44,858;1.0;m³/s;1;1;41410000;ANA
2023-05-24;44,858;1.0;m³/s;1;1;41410000;ANA
2023-05-25;44,858;1.0;m³/s;1;1;41410000;ANA
2023-05-26;44,5612;1.0;m³/s;1;1;41410000;ANA
2023-05-27;44,5612;1.0;m³/s;1;1;41410000;ANA
2023-05-28;44,5612;1.0;m³/s;1;1;41410000;ANA
2023-05-29;43,9695;1.0;m³/s;1;1;41410000;ANA
2023-05-30;44,265;1.0;m³/s;1;1;41410000;ANA
2023-05-31;43,6747;1.0;m³/s;1;1;41410000;ANA
2023-04-01;0.0;93,8291;m³/s;1;1;41410000;ANA
2023-04-02;52,4869;;m³/s;1;1;41410000;ANA
2023-04-03;52,1742;;m³/s;1;1;41410000;ANA
2023-04-04;51,5506;;m³/s;1;1;41410000;ANA
2023-04-05;52,1742;;m³/s;1;1;41410000;ANA
2023-04-06;59,8483;;m³/s;1;1;41410000;ANA
2023-04-07;51,5506;;m³/s;1;1;41410000;ANA
2023-04-08;50,3109;;m³/s;1;1;41410000;ANA
2023-04-09;49,6948;;m³/s;1;1;41410000;ANA
2023-04-10;75,1474;;m³/s;1;1;41410000;ANA
2023-04-11;75,5003;;m³/s;1;1;41410000;ANA
2023-04-12;87,0791;;m³/s;1;1;41410000;ANA
2023-04-13;63,4808;;m³/s;1;1;41410000;ANA
2023-04-14;57,2515;;m³/s;1;1;41410000;ANA
2023-04-15;63,1476;;m³/s;1;1;41410000;ANA
2023-04-16;65,1552;;m³/s;1;1;41410000;ANA
2023-04-17;94,9702;;m³/s;1;1;41410000;ANA
2023-04-18;76,5624;1.0;m³/s;1;1;41410000;ANA
2023-04-19;58,2209;1.0;m³/s;1;1;41410000;ANA
2023-04-20;55,6481;;m³/s;1;1;41410000;ANA
2023-04-21;57,574;;m³/s;1;1;41410000;ANA
2023-04-22;70,2645;;m³/s;1;1;41410000;ANA
2023-04-23;55,3292;;m³/s;1;1;41410000;ANA
2023-04-24;52,8003;;m³/s;1;1;41410000;ANA
2023-04-25;50,9295;;m³/s;1;1;41410000;ANA
2023-04-26;50,3109;;m³/s;1;1;41410000;ANA
2023-04-27;49,0813;;m³/s;1;1;41410000;ANA
2023-04-28;47,8618;;m³/s;1;1;41410000;ANA
2023-04-29;47,2558;;m³/s;1;1;41410000;ANA
2023-04-30;53,4288;;m³/s;1;1;41410000;ANA
2023-03-01;0.0;53,4288;m³/s;1;1;41410000;ANA
2023-03-02;74,795;;m³/s;1;1;41410000;ANA
2023-03-03;75,1474;;m³/s;1;1;41410000;ANA
2023-03-04;73,391;;m³/s;1;1;41410000;ANA
2023-03-05;73,0414;;m³/s;1;1;41410000;ANA
2023-03-06;73,391;;m³/s;1;1;41410000;ANA
2023-03-07;68,2055;;m³/s;1;1;41410000;ANA
2023-03-08;70,2645;;m³/s;1;1;41410000;ANA
2023-03-09;71,9959;;m³/s;1;1;41410000;ANA
2023-03-10;70,2645;;m³/s;1;1;41410000;ANA
2023-03-11;75,8538;1.0;m³/s;1;1;41410000;ANA
2023-03-12;71,9959;1.0;m³/s;1;1;41410000;ANA
2023-03-13;73,7412;1.0;m³/s;1;1;41410000;ANA
2023-03-14;203,7313;1.0;m³/s;1;1;41410000;ANA
2023-03-15;103,4773;1.0;m³/s;1;1;41410000;ANA
2023-03-16;82,6729;1.0;m³/s;1;1;41410000;ANA
2023-03-17;76,9175;1.0;m³/s;1;1;41410000;ANA
2023-03-18;73,0414;1.0;m³/s;1;1;41410000;ANA
2023-03-19;73,391;1.0;m³/s;1;1;41410000;ANA
2023-03-20;68,5472;1.0;m³/s;1;1;41410000;ANA
2023-03-21;62,815;;m³/s;1;1;41410000;ANA
2023-03-22;80,138;;m³/s;1;1;41410000;ANA
2023-03-23;62,815;;m³/s;1;1;41410000;ANA
2023-03-24;60,8319;;m³/s;1;1;41410000;ANA
2023-03-25;59,8483;;m³/s;1;1;41410000;ANA
2023-03-26;57,2515;;m³/s;1;1;41410000;ANA
2023-03-27;55,6481;;m³/s;1;1;41410000;ANA
2023-03-28;54,6933;;m³/s;1;1;41410000;ANA
2023-03-29;55,3292;;m³/s;1;1;41410000;ANA
2023-03-30;55,3292;;m³/s;1;1;41410000;ANA
2023-03-31;54,0598;;m³/s;1;1;41410000;ANA
2023-02-01;0.0;77,6294;m³/s;1;1;41410000;ANA
2023-02-02;188,7746;;m³/s;1;1;41410000;ANA
2023-02-03;146,3834;;m³/s;1;1;41410000;ANA
2023-02-04;130,8303;;m³/s;1;1;41410000;ANA
2023-02-05;121,2017;1.0;m³/s;1;1;41410000;ANA
2023-02-06;107,0267;1.0;m³/s;1;1;41410000;ANA
2023-02-07;116,276;1.0;m³/s;1;1;41410000;ANA
2023-02-08;144,1887;1.0;m³/s;1;1;41410000;ANA
2023-02-09;109,415;;m³/s;1;1;41410000;ANA
2023-02-10;157,0156;1.0;m³/s;1;1;41410000;ANA
2023-02-11;157,0156;1.0;m³/s;1;1;41410000;ANA
2023-02-12;147,3469;;m³/s;1;1;41410000;ANA
2023-02-13;124,5231;1.0;m³/s;1;1;41410000;ANA
2023-02-14;109,8147;1.0;m³/s;1;1;41410000;ANA
2023-02-15;156,1273;1.0;m³/s;1;1;41410000;ANA
2023-02-16;138,5344;1.0;m³/s;1;1;41410000;ANA
2023-02-17;222,1246;;m³/s;1;1;41410000;ANA
2023-02-18;275,7813;1.0;m³/s;1;1;41410000;ANA
2023-02-19;215,0964;1.0;m³/s;1;1;41410000;ANA
2023-02-20;216,0954;1.0;m³/s;1;1;41410000;ANA
2023-02-21;160,5871;;m³/s;1;1;41410000;ANA
2023-02-22;124,5231;1.0;m³/s;1;1;41410000;ANA
2023-02-23;104,6561;1.0;m³/s;1;1;41410000;ANA
2023-02-24;100,3559;1.0;m³/s;1;1;41410000;ANA
2023-02-25;98,0357;1.0;m³/s;1;1;41410000;ANA
2023-02-26;98,8071;;m³/s;1;1;41410000;ANA
2023-02-27;90,0584;;m³/s;1;1;41410000;ANA
2023-02-28;80,8596;;m³/s;1;1;41410000;ANA
2023-01-01;0.0;248,9472;m³/s;1;1;41410000;ANA
2023-01-02;201,2906;1.0;m³/s;1;1;41410000;ANA
2023-01-03;125,358;1.0;m³/s;1;1;41410000;ANA
2023-01-04;138,1025;1.0;m³/s;1;1;41410000;ANA
2023-01-05;177,4852;1.0;m³/s;1;1;41410000;ANA
2023-01-06;211,1176;;m³/s;1;1;41410000;ANA
2023-01-07;267,0849;;m³/s;1;1;41410000;ANA
2023-01-08;389,7168;;m³/s;1;1;41410000;ANA
2023-01-09;658,0569;;m³/s;1;1;41410000;ANA
2023-01-10;680,7687;;m³/s;1;1;41410000;ANA
2023-01-11;447,0332;;m³/s;1;1;41410000;ANA
2023-01-12;343,6019;;m³/s;1;1;41410000;ANA
2023-01-13;273,0527;;m³/s;1;1;41410000;ANA
2023-01-14;284,5796;1.0;m³/s;1;1;41410000;ANA
2023-01-15;253,1727;1.0;m³/s;1;1;41410000;ANA
2023-01-16;356,1306;;m³/s;1;1;41410000;ANA
2023-01-17;208,6448;1.0;m³/s;1;1;41410000;ANA
2023-01-18;161,4846;1.0;m³/s;1;1;41410000;ANA
2023-01-19;142,4409;1.0;m³/s;1;1;41410000;ANA
2023-01-20;128,7164;1.0;m³/s;1;1;41410000;ANA
2023-01-21;157,9057;1.0;m³/s;1;1;41410000;ANA
2023-01-22;197,8919;1.0;m³/s;1;1;41410000;ANA
2023-01-23;353,7315;;m³/s;1;1;41410000;ANA
2023-01-24;325,4102;;m³/s;1;1;41410000;ANA
2023-01-25;271,9641;;m³/s;1;1;41410000;ANA
2023-01-26;305,8788;;m³/s;1;1;41410000;ANA
2023-01-27;333,5808;;m³/s;1;1;41410000;ANA
2023-01-28;280,1678;;m³/s;1;1;41410000;ANA
2023-01-29;216,5955;;m³/s;1;1;41410000;ANA
2023-01-30;186,8753;1.0;m³/s;1;1;41410000;ANA
2023-01-31;184,9831;1.0;m³/s;1;1;41410000;ANA
2022-12-01;0.0;109,0157;m³/s;1;1;41410000;ANA
2022-12-02;256,359;;m³/s;1;1;41410000;ANA
2022-12-03;168,7303;1.0;m³/s;1;1;41410000;ANA
2022-12-04;137,6712;1.0;m³/s;1;1;41410000;ANA
2022-12-05;92,3146;1.0;m³/s;1;1;41410000;ANA
2022-12-06;83,7673;1.0;m³/s;1;1;41410000;ANA
2022-12-07;81,2212;;m³/s;1;1;41410000;ANA
2022-12-08;67,1836;;m³/s;1;1;41410000;ANA
2022-12-09;107,8209;1.0;m³/s;1;1;41410000;ANA
2022-12-10;280,7179;1.0;m³/s;1;1;41410000;ANA
2022-12-11;94,9702;;m³/s;1;1;41410000;ANA
2022-12-12;94,5893;1.0;m³/s;1;1;41410000;ANA
2022-12-13;197,4082;1.0;m³/s;1;1;41410000;ANA
2022-12-14;176,556;1.0;m³/s;1;1;41410000;ANA
2022-12-15;290,1299;;m³/s;1;1;41410000;ANA
2022-12-16;202,2656;1.0;m³/s;1;1;41410000;ANA
2022-12-17;116,276;1.0;m³/s;1;1;41410000;ANA
2022-12-18;87,4497;1.0;m³/s;1;1;41410000;ANA
2022-12-19;74,795;;m³/s;1;1;41410000;ANA
2022-12-20;156,5712;1.0;m³/s;1;1;41410000;ANA
2022-12-21;156,5712;1.0;m³/s;1;1;41410000;ANA
2022-12-22;448,9932;;m³/s;1;1;41410000;ANA
2022-12-23;703,7621;;m³/s;1;1;41410000;ANA
2022-12-24;332,409;;m³/s;1;1;41410000;ANA
2022-12-25;176,556;1.0;m³/s;1;1;41410000;ANA
2022-12-26;132,1041;1.0;m³/s;1;1;41410000;ANA
2022-12-27;111,8207;1.0;m³/s;1;1;41410000;ANA
2022-12-28;133,3821;1.0;m³/s;1;1;41410000;ANA
2022-12-29;168,7303;1.0;m³/s;1;1;41410000;ANA
2022-12-30;127,0335;1.0;m³/s;1;1;41410000;ANA
2022-12-31;96,4989;;m³/s;1;1;41410000;ANA
2022-11-01;0.0;176,556;m³/s;1;1;41410000;ANA
2022-11-02;44,858;;m³/s;1;1;41410000;ANA
2022-11-03;58,2209;;m³/s;1;1;41410000;ANA
2022-11-04;85,2339;;m³/s;1;1;41410000;ANA
2022-11-05;85,6019;;m³/s;1;1;41410000;ANA
2022-11-06;64,8192;;m³/s;1;1;41410000;ANA
2022-11-07;56,2877;;m³/s;1;1;41410000;ANA
2022-11-08;49,0813;;m³/s;1;1;41410000;ANA
2022-11-09;46,3518;;m³/s;1;1;41410000;ANA
2022-11-10;59,1955;;m³/s;1;1;41410000;ANA
2022-11-11;68,5472;;m³/s;1;1;41410000;ANA
2022-11-12;;;m³/s;1;1;41410000;ANA
2022-11-13;63,4808;0.0;m³/s;1;1;41410000;ANA
2022-11-14;98,4211;;m³/s;1;1;41410000;ANA
2022-11-15;66,5052;;m³/s;1;1;41410000;ANA
2022-11-16;58,5452;;m³/s;1;1;41410000;ANA
2022-11-17;123,6899;;m³/s;1;1;41410000;ANA
2022-11-18;115,0552;;m³/s;1;1;41410000;ANA
2022-11-19;111,0168;;m³/s;1;1;41410000;ANA
2022-11-20;65,829;;m³/s;1;1;41410000;ANA
2022-11-21;54,6933;;m³/s;1;1;41410000;ANA
2022-11-22;49,0813;;m³/s;1;1;41410000;ANA
2022-11-23;49,6948;;m³/s;1;1;41410000;ANA
2022-11-24;50,6199;;m³/s;1;1;41410000;ANA
2022-11-25;46,9538;;m³/s;1;1;41410000;ANA
2022-11-26;56,2877;;m³/s;1;1;41410000;ANA
2022-11-27;64,1488;;m³/s;1;1;41410000;ANA
2022-11-28;72,6924;;m³/s;1;1;41410000;ANA
2022-11-29;149,0881;;m³/s;1;1;41410000;ANA
2022-11-30;94,5893;;m³/s;1;1;41410000;ANA
2022-10-01;0.0;41,6294;m³/s;1;1;41410000;ANA
2022-10-02;43,087;1.0;m³/s;1;1;41410000;ANA
2022-10-03;40,1885;1.0;m³/s;1;1;41410000;ANA
2022-10-04;42,5019;1.0;m³/s;1;1;41410000;ANA
2022-10-05;39,6169;1.0;m³/s;1;1;41410000;ANA
2022-10-06;88,5646;;m³/s;1;1;41410000;ANA
2022-10-07;76,5624;;m³/s;1;1;41410000;ANA
2022-10-08;56,6083;1.0;m³/s;1;1;41410000;ANA
2022-10-09;49,6948;1.0;m³/s;1;1;41410000;ANA
2022-10-10;51,8621;1.0;m³/s;1;1;41410000;ANA
2022-10-11;44,5612;1.0;m³/s;1;1;41410000;ANA
2022-10-12;40,7628;1.0;m³/s;1;1;41410000;ANA
2022-10-13;39,048;1.0;m³/s;1;1;41410000;ANA
2022-10-14;37,3578;1.0;m³/s;1;1;41410000;ANA
2022-10-15;34,0529;1.0;m³/s;1;1;41410000;ANA
2022-10-16;35,1432;1.0;m³/s;1;1;41410000;ANA
2022-10-17;34,3244;1.0;m³/s;1;1;41410000;ANA
2022-10-18;33,2426;1.0;m³/s;1;1;41410000;ANA
2022-10-19;32,7061;1.0;m³/s;1;1;41410000;ANA
2022-10-20;33,7821;1.0;m³/s;1;1;41410000;ANA
