Data;Vazao;VazaoStatus;Unidades;MetodoObtencao;NivelConsistencia;CodigoEstacao;Responsavel
2023-11-05;40,0977;1.0;m³/s;1;1;41260000;ANA
2023-11-06;38,4971;1.0;m³/s;1;1;41260000;ANA
2023-11-07;30,1466;1.0;m³/s;1;1;41260000;ANA
2023-11-08;26,6052;1.0;m³/s;1;1;41260000;ANA
2023-11-09;24,8767;1.0;m³/s;1;1;41260000;ANA
2023-11-10;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-11-11;22,0619;1.0;m³/s;1;1;41260000;ANA
2023-11-12;22,0619;1.0;m³/s;1;1;41260000;ANA
2023-11-13;20,96;1.0;m³/s;1;1;41260000;ANA
2023-11-14;20,6867;1.0;m³/s;1;1;41260000;ANA
2023-11-15;19,8723;1.0;m³/s;1;1;41260000;ANA
2023-11-16;22,0619;1.0;m³/s;1;1;41260000;ANA
2023-11-17;20,6867;1.0;m³/s;1;1;41260000;ANA
2023-11-18;22,3396;1.0;m³/s;1;1;41260000;ANA
2023-11-19;21,5092;1.0;m³/s;1;1;41260000;ANA
2023-11-20;20,1429;1.0;m³/s;1;1;41260000;ANA
2023-11-21;110,3671;1.0;m³/s;1;1;41260000;ANA
2023-11-22;95,3166;1.0;m³/s;1;1;41260000;ANA
2023-11-23;40,4198;1.0;m³/s;1;1;41260000;ANA
2023-11-24;29,8474;1.0;m³/s;1;1;41260000;ANA
2023-11-25;66,6136;1.0;m³/s;1;1;41260000;ANA
2023-11-26;59,0578;1.0;m³/s;1;1;41260000;ANA
2023-11-27;42,3655;1.0;m³/s;1;1;41260000;ANA
2023-11-28;28,3621;1.0;m³/s;1;1;41260000;ANA
2023-11-29;28,954;1.0;m³/s;1;1;41260000;ANA
2023-11-30;28,0674;1.0;m³/s;1;1;41260000;ANA
2023-09-01;0.0;26,0258;m³/s;1;1;41260000;ANA
2023-09-02;26,8961;;m³/s;1;1;41260000;ANA
2023-09-03;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-09-04;24,8767;1.0;m³/s;1;1;41260000;ANA
2023-09-05;24,3071;1.0;m³/s;1;1;41260000;ANA
2023-09-06;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-09-07;28,3621;1.0;m³/s;1;1;41260000;ANA
2023-09-08;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-09-09;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-09-10;23,1777;1.0;m³/s;1;1;41260000;ANA
2023-09-11;23,1777;1.0;m³/s;1;1;41260000;ANA
2023-09-12;22,8975;1.0;m³/s;1;1;41260000;ANA
2023-09-13;22,8975;1.0;m³/s;1;1;41260000;ANA
2023-09-14;22,8975;1.0;m³/s;1;1;41260000;ANA
2023-09-15;22,6181;1.0;m³/s;1;1;41260000;ANA
2023-09-16;22,6181;1.0;m³/s;1;1;41260000;ANA
2023-09-17;22,6181;1.0;m³/s;1;1;41260000;ANA
2023-09-18;22,6181;1.0;m³/s;1;1;41260000;ANA
2023-09-19;22,6181;1.0;m³/s;1;1;41260000;ANA
2023-09-20;22,3396;1.0;m³/s;1;1;41260000;ANA
2023-09-21;22,0619;1.0;m³/s;1;1;41260000;ANA
2023-09-22;22,0619;1.0;m³/s;1;1;41260000;ANA
2023-09-23;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-24;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-25;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-26;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-27;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-28;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-29;21,7851;1.0;m³/s;1;1;41260000;ANA
2023-09-30;39,7763;1.0;m³/s;1;1;41260000;ANA
2023-08-01;0.0;26,0258;m³/s;1;1;41260000;ANA
2023-08-02;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-03;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-04;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-05;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-06;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-07;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-08-08;24,3071;1.0;m³/s;1;1;41260000;ANA
2023-08-09;24,3071;1.0;m³/s;1;1;41260000;ANA
2023-08-10;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-11;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-12;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-13;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-14;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-15;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-08-16;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-08-17;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-08-18;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-08-19;23,7407;1.0;m³/s;1;1;41260000;ANA
2023-08-20;23,1777;1.0;m³/s;1;1;41260000;ANA
2023-08-21;23,1777;1.0;m³/s;1;1;41260000;ANA
2023-08-22;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-08-23;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-08-24;24,5915;1.0;m³/s;1;1;41260000;ANA
2023-08-25;24,3071;1.0;m³/s;1;1;41260000;ANA
2023-08-26;24,0235;1.0;m³/s;1;1;41260000;ANA
2023-08-27;23,4588;1.0;m³/s;1;1;41260000;ANA
2023-08-28;31,049;1.0;m³/s;1;1;41260000;ANA
2023-08-29;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-08-30;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-08-31;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-07-01;0.0;24,8767;m³/s;1;1;41260000;ANA
2023-07-02;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-07-03;28,954;1.0;m³/s;1;1;41260000;ANA
2023-07-04;28,6577;1.0;m³/s;1;1;41260000;ANA
2023-07-05;28,6577;1.0;m³/s;1;1;41260000;ANA
2023-07-06;28,6577;1.0;m³/s;1;1;41260000;ANA
2023-07-07;28,0674;1.0;m³/s;1;1;41260000;ANA
2023-07-08;27,7734;1.0;m³/s;1;1;41260000;ANA
2023-07-09;27,4802;1.0;m³/s;1;1;41260000;ANA
2023-07-10;27,4802;1.0;m³/s;1;1;41260000;ANA
2023-07-11;27,4802;1.0;m³/s;1;1;41260000;ANA
2023-07-12;27,4802;1.0;m³/s;1;1;41260000;ANA
2023-07-13;26,8961;1.0;m³/s;1;1;41260000;ANA
2023-07-14;26,6052;1.0;m³/s;1;1;41260000;ANA
2023-07-15;26,6052;1.0;m³/s;1;1;41260000;ANA
2023-07-16;26,6052;1.0;m³/s;1;1;41260000;ANA
2023-07-17;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-18;27,1877;1.0;m³/s;1;1;41260000;ANA
2023-07-19;26,8961;1.0;m³/s;1;1;41260000;ANA
2023-07-20;26,6052;1.0;m³/s;1;1;41260000;ANA
2023-07-21;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-22;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-23;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-24;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-25;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-26;26,0258;1.0;m³/s;1;1;41260000;ANA
2023-07-27;25,7374;1.0;m³/s;1;1;41260000;ANA
2023-07-28;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-07-29;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-07-30;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-07-31;25,4497;1.0;m³/s;1;1;41260000;ANA
2023-06-01;0.0;29,251;m³/s;1;1;41260000;ANA
2023-06-02;30,7475;;m³/s;1;1;41260000;ANA
2023-06-03;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-06-04;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-06-05;30,1466;1.0;m³/s;1;1;41260000;ANA
2023-06-06;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-07;30,1466;1.0;m³/s;1;1;41260000;ANA
2023-06-08;30,4467;1.0;m³/s;1;1;41260000;ANA
2023-06-09;30,4467;1.0;m³/s;1;1;41260000;ANA
2023-06-10;29,8474;1.0;m³/s;1;1;41260000;ANA
2023-06-11;29,8474;1.0;m³/s;1;1;41260000;ANA
2023-06-12;29,8474;1.0;m³/s;1;1;41260000;ANA
2023-06-13;30,4467;1.0;m³/s;1;1;41260000;ANA
2023-06-14;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-15;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-16;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-17;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-18;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-06-19;33,1798;1.0;m³/s;1;1;41260000;ANA
2023-06-20;31,9579;1.0;m³/s;1;1;41260000;ANA
2023-06-21;31,3512;1.0;m³/s;1;1;41260000;ANA
2023-06-22;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-06-23;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-24;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-25;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-26;29,5488;1.0;m³/s;1;1;41260000;ANA
2023-06-27;29,251;1.0;m³/s;1;1;41260000;ANA
2023-06-28;29,251;1.0;m³/s;1;1;41260000;ANA
2023-06-29;29,251;1.0;m³/s;1;1;41260000;ANA
2023-06-30;29,251;1.0;m³/s;1;1;41260000;ANA
2023-05-01;0.0;31,049;m³/s;1;1;41260000;ANA
2023-05-02;;0.0;m³/s;1;1;41260000;ANA
2023-05-03;;0.0;m³/s;1;1;41260000;ANA
2023-05-04;;0.0;m³/s;1;1;41260000;ANA
2023-05-05;;0.0;m³/s;1;1;41260000;ANA
2023-05-06;;0.0;m³/s;1;1;41260000;ANA
2023-05-07;35,6575;1.0;m³/s;1;1;41260000;ANA
2023-05-08;35,6575;1.0;m³/s;1;1;41260000;ANA
2023-05-09;35,3454;1.0;m³/s;1;1;41260000;ANA
2023-05-10;34,7232;1.0;m³/s;1;1;41260000;ANA
2023-05-11;34,4131;1.0;m³/s;1;1;41260000;ANA
2023-05-12;34,4131;1.0;m³/s;1;1;41260000;ANA
2023-05-13;34,4131;1.0;m³/s;1;1;41260000;ANA
2023-05-14;33,1798;1.0;m³/s;1;1;41260000;ANA
2023-05-15;32,5674;1.0;m³/s;1;1;41260000;ANA
2023-05-16;32,5674;1.0;m³/s;1;1;41260000;ANA
2023-05-17;32,5674;1.0;m³/s;1;1;41260000;ANA
2023-05-18;32,2623;1.0;m³/s;1;1;41260000;ANA
2023-05-19;32,8733;1.0;m³/s;1;1;41260000;ANA
2023-05-20;41,3898;1.0;m³/s;1;1;41260000;ANA
2023-05-21;31,9579;1.0;m³/s;1;1;41260000;ANA
2023-05-22;31,9579;1.0;m³/s;1;1;41260000;ANA
2023-05-23;31,9579;1.0;m³/s;1;1;41260000;ANA
2023-05-24;31,9579;1.0;m³/s;1;1;41260000;ANA
2023-05-25;31,6542;1.0;m³/s;1;1;41260000;ANA
2023-05-26;31,6542;1.0;m³/s;1;1;41260000;ANA
2023-05-27;31,6542;1.0;m³/s;1;1;41260000;ANA
2023-05-28;31,3512;1.0;m³/s;1;1;41260000;ANA
2023-05-29;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-05-30;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-05-31;30,7475;1.0;m³/s;1;1;41260000;ANA
2023-04-01;0.0;;m³/s;1;1;41260000;ANA
2023-04-02;;;m³/s;1;1;41260000;ANA
2023-04-03;;0.0;m³/s;1;1;41260000;ANA
2023-04-04;;0.0;m³/s;1;1;41260000;ANA
2023-04-05;;0.0;m³/s;1;1;41260000;ANA
2023-04-06;;0.0;m³/s;1;1;41260000;ANA
2023-04-07;;0.0;m³/s;1;1;41260000;ANA
2023-04-08;;0.0;m³/s;1;1;41260000;ANA
2023-04-09;;0.0;m³/s;1;1;41260000;ANA
2023-04-10;54,8443;0.0;m³/s;1;1;41260000;ANA
2023-04-11;68,0781;1.0;m³/s;1;1;41260000;ANA
2023-04-12;48,6735;1.0;m³/s;1;1;41260000;ANA
2023-04-13;;1.0;m³/s;1;1;41260000;ANA
2023-04-14;;0.0;m³/s;1;1;41260000;ANA
2023-04-15;;0.0;m³/s;1;1;41260000;ANA
2023-04-16;65,157;0.0;m³/s;1;1;41260000;ANA
2023-04-17;51,3934;1.0;m³/s;1;1;41260000;ANA
2023-04-18;45,6584;1.0;m³/s;1;1;41260000;ANA
2023-04-19;38,8159;1.0;m³/s;1;1;41260000;ANA
2023-04-20;39,4555;1.0;m³/s;1;1;41260000;ANA
2023-04-21;45,6584;1.0;m³/s;1;1;41260000;ANA
2023-04-22;40,0977;1.0;m³/s;1;1;41260000;ANA
2023-04-23;39,7763;1.0;m³/s;1;1;41260000;ANA
2023-04-24;38,8159;1.0;m³/s;1;1;41260000;ANA
2023-04-25;38,1789;1.0;m³/s;1;1;41260000;ANA
2023-04-26;36,9128;1.0;m³/s;1;1;41260000;ANA
2023-04-27;36,2838;1.0;m³/s;1;1;41260000;ANA
2023-04-28;35,0339;1.0;m³/s;1;1;41260000;ANA
2023-04-29;46,3242;1.0;m³/s;1;1;41260000;ANA
2023-04-30;;1.0;m³/s;1;1;41260000;ANA
2023-03-01;0.0;;m³/s;1;1;41260000;ANA
2023-03-02;54,8443;1.0;m³/s;1;1;41260000;ANA
2023-03-03;54,8443;1.0;m³/s;1;1;41260000;ANA
2023-03-04;59,0578;1.0;m³/s;1;1;41260000;ANA
2023-03-05;56,5905;1.0;m³/s;1;1;41260000;ANA
2023-03-06;53,4572;1.0;m³/s;1;1;41260000;ANA
2023-03-07;52,4228;1.0;m³/s;1;1;41260000;ANA
2023-03-08;53,4572;1.0;m³/s;1;1;41260000;ANA
2023-03-09;50,71;1.0;m³/s;1;1;41260000;ANA
2023-03-10;51,0514;1.0;m³/s;1;1;41260000;ANA
2023-03-11;51,3934;1.0;m³/s;1;1;41260000;ANA
2023-03-12;49,35;1.0;m³/s;1;1;41260000;ANA
2023-03-13;;0.0;m³/s;1;1;41260000;ANA
2023-03-14;;0.0;m³/s;1;1;41260000;ANA
2023-03-15;;0.0;m³/s;1;1;41260000;ANA
2023-03-16;;0.0;m³/s;1;1;41260000;ANA
2023-03-17;;0.0;m³/s;1;1;41260000;ANA
2023-03-18;;0.0;m³/s;1;1;41260000;ANA
2023-03-19;;0.0;m³/s;1;1;41260000;ANA
2023-03-20;;0.0;m³/s;1;1;41260000;ANA
2023-03-21;;0.0;m³/s;1;1;41260000;ANA
2023-03-22;;0.0;m³/s;1;1;41260000;ANA
2023-03-23;;0.0;m³/s;1;1;41260000;ANA
2023-03-24;;0.0;m³/s;1;1;41260000;ANA
2023-03-25;;0.0;m³/s;1;1;41260000;ANA
2023-03-26;;0.0;m³/s;1;1;41260000;ANA
2023-03-27;;0.0;m³/s;1;1;41260000;ANA
2023-03-28;;0.0;m³/s;1;1;41260000;ANA
2023-03-29;;0.0;m³/s;1;1;41260000;ANA
2023-03-30;;0.0;m³/s;1;1;41260000;ANA
2023-03-31;;0.0;m³/s;1;1;41260000;ANA
2023-02-01;0.0;53,4572;m³/s;1;1;41260000;ANA
2023-02-02;;;m³/s;1;1;41260000;ANA
2023-02-03;;;m³/s;1;1;41260000;ANA
2023-02-04;;;m³/s;1;1;41260000;ANA
2023-02-05;;0.0;m³/s;1;1;41260000;ANA
2023-02-06;;0.0;m³/s;1;1;41260000;ANA
2023-02-07;;0.0;m³/s;1;1;41260000;ANA
2023-02-08;;0.0;m³/s;1;1;41260000;ANA
2023-02-09;;0.0;m³/s;1;1;41260000;ANA
2023-02-10;;0.0;m³/s;1;1;41260000;ANA
2023-02-11;;0.0;m³/s;1;1;41260000;ANA
2023-02-12;;0.0;m³/s;1;1;41260000;ANA
2023-02-13;;0.0;m³/s;1;1;41260000;ANA
2023-02-14;;0.0;m³/s;1;1;41260000;ANA
2023-02-15;;0.0;m³/s;1;1;41260000;ANA
2023-02-16;;0.0;m³/s;1;1;41260000;ANA
2023-02-17;242,9809;0.0;m³/s;1;1;41260000;ANA
2023-02-18;;0.0;m³/s;1;1;41260000;ANA
2023-02-19;;0.0;m³/s;1;1;41260000;ANA
2023-02-20;;1.0;m³/s;1;1;41260000;ANA
2023-02-21;;0.0;m³/s;1;1;41260000;ANA
2023-02-22;;0.0;m³/s;1;1;41260000;ANA
2023-02-23;75,1411;0.0;m³/s;1;1;41260000;ANA
2023-02-24;72,892;0.0;m³/s;1;1;41260000;ANA
2023-02-25;71,4021;0.0;m³/s;1;1;41260000;ANA
2023-02-26;64,0699;1.0;m³/s;1;1;41260000;ANA
2023-02-27;58,3502;1.0;m³/s;1;1;41260000;ANA
2023-02-28;57,6447;1.0;m³/s;1;1;41260000;ANA
2023-01-01;0.0;;m³/s;1;1;41260000;ANA
2023-01-02;;0.0;m³/s;1;1;41260000;ANA
2023-01-03;;0.0;m³/s;1;1;41260000;ANA
2023-01-04;;0.0;m³/s;1;1;41260000;ANA
2023-01-05;;0.0;m³/s;1;1;41260000;ANA
2023-01-06;;0.0;m³/s;1;1;41260000;ANA
2023-01-07;;0.0;m³/s;1;1;41260000;ANA
2023-01-08;453,7156;1.0;m³/s;1;1;41260000;ANA
2023-01-09;449,0094;1.0;m³/s;1;1;41260000;ANA
2023-01-10;;0.0;m³/s;1;1;41260000;ANA
2023-01-11;;0.0;m³/s;1;1;41260000;ANA
2023-01-12;;0.0;m³/s;1;1;41260000;ANA
2023-01-13;;0.0;m³/s;1;1;41260000;ANA
2023-01-14;;0.0;m³/s;1;1;41260000;ANA
2023-01-15;;0.0;m³/s;1;1;41260000;ANA
2023-01-16;;0.0;m³/s;1;1;41260000;ANA
2023-01-17;;0.0;m³/s;1;1;41260000;ANA
2023-01-18;;0.0;m³/s;1;1;41260000;ANA
2023-01-19;;0.0;m³/s;1;1;41260000;ANA
2023-01-20;;0.0;m³/s;1;1;41260000;ANA
2023-01-21;;0.0;m³/s;1;1;41260000;ANA
2023-01-22;184,4474;1.0;m³/s;1;1;41260000;ANA
2023-01-23;173,2387;1.0;m³/s;1;1;41260000;ANA
2023-01-24;188,2222;1.0;m³/s;1;1;41260000;ANA
2023-01-25;;0.0;m³/s;1;1;41260000;ANA
2023-01-26;185,3893;1.0;m³/s;1;1;41260000;ANA
2023-01-27;;0.0;m³/s;1;1;41260000;ANA
2023-01-28;;0.0;m³/s;1;1;41260000;ANA
2023-01-29;;0.0;m³/s;1;1;41260000;ANA
2023-01-30;;0.0;m³/s;1;1;41260000;ANA
2023-01-31;;0.0;m³/s;1;1;41260000;ANA
2022-12-01;0.0;;m³/s;1;1;41260000;ANA
2022-12-02;;0.0;m³/s;1;1;41260000;ANA
2022-12-03;;0.0;m³/s;1;1;41260000;ANA
2022-12-04;62,2682;1.0;m³/s;1;1;41260000;ANA
2022-12-05;65,157;1.0;m³/s;1;1;41260000;ANA
2022-12-06;62,6275;1.0;m³/s;1;1;41260000;ANA
2022-12-07;51,3934;1.0;m³/s;1;1;41260000;ANA
2022-12-08;60,4795;1.0;m³/s;1;1;41260000;ANA
2022-12-09;;0.0;m³/s;1;1;41260000;ANA
2022-12-10;;0.0;m³/s;1;1;41260000;ANA
2022-12-11;;0.0;m³/s;1;1;41260000;ANA
2022-12-12;;0.0;m³/s;1;1;41260000;ANA
2022-12-13;;0.0;m³/s;1;1;41260000;ANA
2022-12-14;;0.0;m³/s;1;1;41260000;ANA
2022-12-15;;0.0;m³/s;1;1;41260000;ANA
2022-12-16;68,8134;1.0;m³/s;1;1;41260000;ANA
2022-12-17;54,1497;1.0;m³/s;1;1;41260000;ANA
2022-12-18;47,9993;1.0;m³/s;1;1;41260000;ANA
2022-12-19;88,9825;1.0;m³/s;1;1;41260000;ANA
2022-12-20;70,2897;1.0;m³/s;1;1;41260000;ANA
2022-12-21;149,5717;1.0;m³/s;1;1;41260000;ANA
2022-12-22;456,0732;1.0;m³/s;1;1;41260000;ANA
2022-12-23;;0.0;m³/s;1;1;41260000;ANA
2022-12-24;;0.0;m³/s;1;1;41260000;ANA
2022-12-25;;0.0;m³/s;1;1;41260000;ANA
2022-12-26;;0.0;m³/s;1;1;41260000;ANA
2022-12-27;;0.0;m³/s;1;1;41260000;ANA
2022-12-28;;0.0;m³/s;1;1;41260000;ANA
2022-12-29;;0.0;m³/s;1;1;41260000;ANA
2022-12-30;;0.0;m³/s;1;1;41260000;ANA
2022-12-31;;0.0;m³/s;1;1;41260000;ANA
2022-11-01;0.0;220,5633;m³/s;1;1;41260000;ANA
2022-11-02;41,7144;;m³/s;1;1;41260000;ANA
2022-11-03;81,2208;1.0;m³/s;1;1;41260000;ANA
2022-11-04;77,7865;1.0;m³/s;1;1;41260000;ANA
2022-11-05;48,3361;1.0;m³/s;1;1;41260000;ANA
2022-11-06;38,1789;1.0;m³/s;1;1;41260000;ANA
2022-11-07;33,7951;1.0;m³/s;1;1;41260000;ANA
2022-11-08;32,8733;1.0;m³/s;1;1;41260000;ANA
2022-11-09;40,7425;1.0;m³/s;1;1;41260000;ANA
2022-11-10;55,5411;1.0;m³/s;1;1;41260000;ANA
2022-11-11;65,5204;1.0;m³/s;1;1;41260000;ANA
2022-11-12;39,7763;1.0;m³/s;1;1;41260000;ANA
2022-11-13;77,4072;1.0;m³/s;1;1;41260000;ANA
2022-11-14;47,6631;1.0;m³/s;1;1;41260000;ANA
2022-11-15;43,6753;1.0;m³/s;1;1;41260000;ANA
2022-11-16;81,2208;1.0;m³/s;1;1;41260000;ANA
2022-11-17;;1.0;m³/s;1;1;41260000;ANA
2022-11-18;67,3449;0.0;m³/s;1;1;41260000;ANA
2022-11-19;49,0115;1.0;m³/s;1;1;41260000;ANA
2022-11-20;44,0043;1.0;m³/s;1;1;41260000;ANA
2022-11-21;35,6575;1.0;m³/s;1;1;41260000;ANA
2022-11-22;35,6575;1.0;m³/s;1;1;41260000;ANA
2022-11-23;32,2623;1.0;m³/s;1;1;41260000;ANA
2022-11-24;32,8733;1.0;m³/s;1;1;41260000;ANA
2022-11-25;41,3898;1.0;m³/s;1;1;41260000;ANA
2022-11-26;42,0397;1.0;m³/s;1;1;41260000;ANA
2022-11-27;79,6899;1.0;m³/s;1;1;41260000;ANA
2022-11-28;;1.0;m³/s;1;1;41260000;ANA
2022-11-29;;0.0;m³/s;1;1;41260000;ANA
2022-11-30;137,1962;0.0;m³/s;1;1;41260000;ANA
2022-10-01;0.0;41,3898;m³/s;1;1;41260000;ANA
2022-10-02;32,8733;1.0;m³/s;1;1;41260000;ANA
2022-10-03;28,954;1.0;m³/s;1;1;41260000;ANA
2022-10-04;31,049;1.0;m³/s;1;1;41260000;ANA
2022-10-05;82,3737;1.0;m³/s;1;1;41260000;ANA
2022-10-06;53,8032;1.0;m³/s;1;1;41260000;ANA
2022-10-07;39,4555;1.0;m³/s;1;1;41260000;ANA
2022-10-08;37,8614;1.0;m³/s;1;1;41260000;ANA
2022-10-09;37,2283;1.0;m³/s;1;1;41260000;ANA
2022-10-10;29,8474;1.0;m³/s;1;1;41260000;ANA
2022-10-11;29,5488;1.0;m³/s;1;1;41260000;ANA
2022-10-12;28,6577;1.0;m³/s;1;1;41260000;ANA
2022-10-13;25,4497;1.0;m³/s;1;1;41260000;ANA
2022-10-14;25,7374;1.0;m³/s;1;1;41260000;ANA
2022-10-15;25,4497;1.0;m³/s;1;1;41260000;ANA
2022-10-16;24,5915;1.0;m³/s;1;1;41260000;ANA
2022-10-17;23,7407;1.0;m³/s;1;1;41260000;ANA
2022-10-18;22,8975;1.0;m³/s;1;1;41260000;ANA
2022-10-19;22,8975;1.0;m³/s;1;1;41260000;ANA
2022-10-20;24,5915;1.0;m³/s;1;1;41260000;ANA
2022-10-21;;0.0;m³/s;1;1;41260000;ANA
2022-10-22;;0.0;m³/s;1;1;41260000;ANA
2022-10-23;34,4131;1.0;m³/s;1;1;41260000;ANA
2022-10-24;42,0397;1.0;m³/s;1;1;41260000;ANA
2022-10-25;46,3242;1.0;m³/s;1;1;41260000;ANA
2022-10-26;49,0115;1.0;m³/s;1;1;41260000;ANA
2022-10-27;34,1037;1.0;m³/s;1;1;41260000;ANA
2022-10-28;28,3621;1.0;m³/s;1;1;41260000;ANA
2022-10-29;27,1877;1.0;m³/s;1;1;41260000;ANA
2022-10-30;34,4131;1.0;m³/s;1;1;41260000;ANA
2022-10-31;28,6577;1.0;m³/s;1;1;41260000;ANA
2022-09-01;0.0;28,954;m³/s;1;1;41260000;ANA
2022-09-02;26,3151;;m³/s;1;1;41260000;ANA
2022-09-03;26,3151;;m³/s;1;1;41260000;ANA
2022-09-04;26,3151;;m³/s;1;1;41260000;ANA
2022-09-05;26,3151;;m³/s;1;1;41260000;ANA
2022-09-06;26,0258;;m³/s;1;1;41260000;ANA
2022-09-07;25,7374;;m³/s;1;1;41260000;ANA
2022-09-08;25,7374;;m³/s;1;1;41260000;ANA
2022-09-09;25,7374;;m³/s;1;1;41260000;ANA
2022-09-10;25,4497;;m³/s;1;1;41260000;ANA
