Data;Vazao;VazaoStatus;Unidades;MetodoObtencao;NivelConsistencia;CodigoEstacao;Responsavel
2000-06-26;30,1194;1.0;m³/s;1;2;41340000;ANA
2000-06-27;30,1194;1.0;m³/s;1;2;41340000;ANA
2000-06-28;30,1194;1.0;m³/s;1;2;41340000;ANA
2000-06-29;30,1194;1.0;m³/s;1;2;41340000;ANA
2000-06-30;35,15;1.0;m³/s;1;2;41340000;ANA
2000-05-01;0.0;39,3887;m³/s;1;2;41340000;ANA
2000-05-02;40,4775;1.0;m³/s;1;2;41340000;ANA
2000-05-03;39,3887;1.0;m³/s;1;2;41340000;ANA
2000-05-04;37,7773;1.0;m³/s;1;2;41340000;ANA
2000-05-05;39,3887;1.0;m³/s;1;2;41340000;ANA
2000-05-06;39,9317;1.0;m³/s;1;2;41340000;ANA
2000-05-07;36,7175;1.0;m³/s;1;2;41340000;ANA
2000-05-08;38,8487;1.0;m³/s;1;2;41340000;ANA
2000-05-09;41,5778;1.0;m³/s;1;2;41340000;ANA
2000-05-10;43,8127;1.0;m³/s;1;2;41340000;ANA
2000-05-11;46,0928;1.0;m³/s;1;2;41340000;ANA
2000-05-12;47,8322;1.0;m³/s;1;2;41340000;ANA
2000-05-13;45,5185;1.0;m³/s;1;2;41340000;ANA
2000-05-14;43,8127;1.0;m³/s;1;2;41340000;ANA
2000-05-15;42,6896;1.0;m³/s;1;2;41340000;ANA
2000-05-16;43,8127;1.0;m³/s;1;2;41340000;ANA
2000-05-17;42,1323;1.0;m³/s;1;2;41340000;ANA
2000-05-18;43,8127;1.0;m³/s;1;2;41340000;ANA
2000-05-19;45,5185;1.0;m³/s;1;2;41340000;ANA
2000-05-20;42,6896;2.0;m³/s;1;2;41340000;ANA
2000-05-21;42,1323;2.0;m³/s;1;2;41340000;ANA
2000-05-22;41,5778;2.0;m³/s;1;2;41340000;ANA
2000-05-23;41,5778;2.0;m³/s;1;2;41340000;ANA
2000-05-24;42,1323;2.0;m³/s;1;2;41340000;ANA
2000-05-25;43,2497;2.0;m³/s;1;2;41340000;ANA
2000-05-26;43,2497;2.0;m³/s;1;2;41340000;ANA
2000-05-27;42,1323;2.0;m³/s;1;2;41340000;ANA
2000-05-28;42,1323;2.0;m³/s;1;2;41340000;ANA
2000-05-29;39,3887;1.0;m³/s;1;2;41340000;ANA
2000-05-30;40,4775;1.0;m³/s;1;2;41340000;ANA
2000-05-31;41,5778;1.0;m³/s;1;2;41340000;ANA
2000-04-01;0.0;42,1323;m³/s;1;2;41340000;ANA
2000-04-02;66,5674;;m³/s;1;2;41340000;ANA
2000-04-03;66,5674;2.0;m³/s;1;2;41340000;ANA
2000-04-04;69,9197;2.0;m³/s;1;2;41340000;ANA
2000-04-05;67,2327;2.0;m³/s;1;2;41340000;ANA
2000-04-06;63,9319;2.0;m³/s;1;2;41340000;ANA
2000-04-07;61,9825;2.0;m³/s;1;2;41340000;ANA
2000-04-08;61,3379;2.0;m³/s;1;2;41340000;ANA
2000-04-09;60,0566;2.0;m³/s;1;2;41340000;ANA
2000-04-10;59,4199;2.0;m³/s;1;2;41340000;ANA
2000-04-11;58,7859;2.0;m³/s;1;2;41340000;ANA
2000-04-12;61,9825;2.0;m³/s;1;2;41340000;ANA
2000-04-13;64,5869;2.0;m³/s;1;2;41340000;ANA
2000-04-14;65,2445;2.0;m³/s;1;2;41340000;ANA
2000-04-15;76,1139;2.0;m³/s;1;2;41340000;ANA
2000-04-16;73,3357;2.0;m³/s;1;2;41340000;ANA
2000-04-17;66,5674;2.0;m³/s;1;2;41340000;ANA
2000-04-18;61,9825;2.0;m³/s;1;2;41340000;ANA
2000-04-19;53,8094;2.0;m³/s;1;2;41340000;ANA
2000-04-20;51,3857;1.0;m³/s;1;2;41340000;ANA
2000-04-21;49,0057;1.0;m³/s;1;2;41340000;ANA
2000-04-22;53,8094;1.0;m³/s;1;2;41340000;ANA
2000-04-23;51,3857;1.0;m³/s;1;2;41340000;ANA
2000-04-24;49,0057;1.0;m³/s;1;2;41340000;ANA
2000-04-25;46,6698;1.0;m³/s;1;2;41340000;ANA
2000-04-26;50,1902;1.0;m³/s;1;2;41340000;ANA
2000-04-27;52,5921;1.0;m³/s;1;2;41340000;ANA
2000-04-28;48,4176;1.0;m³/s;1;2;41340000;ANA
2000-04-29;48,4176;1.0;m³/s;1;2;41340000;ANA
2000-04-30;44,3785;1.0;m³/s;1;2;41340000;ANA
2000-03-01;0.0;69,2441;m³/s;1;2;41340000;ANA
2000-03-02;77,5181;2.0;m³/s;1;2;41340000;ANA
2000-03-03;74,7198;2.0;m³/s;1;2;41340000;ANA
2000-03-04;74,0265;2.0;m³/s;1;2;41340000;ANA
2000-03-05;72,6475;2.0;m³/s;1;2;41340000;ANA
2000-03-06;69,2441;2.0;m³/s;1;2;41340000;ANA
2000-03-07;66,5674;2.0;m³/s;1;2;41340000;ANA
2000-03-08;65,9046;2.0;m³/s;1;2;41340000;ANA
2000-03-09;189,6414;2.0;m³/s;1;2;41340000;ANA
2000-03-10;147,7575;2.0;m³/s;1;2;41340000;ANA
2000-03-11;115,7614;1.0;m³/s;1;2;41340000;ANA
2000-03-12;124,956;1.0;m³/s;1;2;41340000;ANA
2000-03-13;130,0856;1.0;m³/s;1;2;41340000;ANA
2000-03-14;136,1711;1.0;m³/s;1;2;41340000;ANA
2000-03-15;184,6789;1.0;m³/s;1;2;41340000;ANA
2000-03-16;172,979;1.0;m³/s;1;2;41340000;ANA
2000-03-17;149,5725;1.0;m³/s;1;2;41340000;ANA
2000-03-18;158,7763;1.0;m³/s;1;2;41340000;ANA
2000-03-19;148,6639;1.0;m³/s;1;2;41340000;ANA
2000-03-20;143,2577;1.0;m³/s;1;2;41340000;ANA
2000-03-21;125,8053;1.0;m³/s;1;2;41340000;ANA
2000-03-22;109,2473;1.0;m³/s;1;2;41340000;ANA
2000-03-23;92,8551;1.0;m³/s;1;2;41340000;ANA
2000-03-24;90,5986;1.0;m³/s;1;2;41340000;ANA
2000-03-25;82,5106;1.0;m³/s;1;2;41340000;ANA
2000-03-26;79,6429;1.0;m³/s;1;2;41340000;ANA
2000-03-27;77,5181;1.0;m³/s;1;2;41340000;ANA
2000-03-28;76,1139;1.0;m³/s;1;2;41340000;ANA
2000-03-29;75,4156;1.0;m³/s;1;2;41340000;ANA
2000-03-30;69,2441;1.0;m³/s;1;2;41340000;ANA
2000-03-31;72,6475;2.0;m³/s;1;2;41340000;ANA
2000-02-01;0.0;81,79;m³/s;1;2;41340000;ANA
2000-02-02;441,0863;;m³/s;1;2;41340000;ANA
2000-02-03;396,3072;;m³/s;1;2;41340000;ANA
2000-02-04;230,0766;1.0;m³/s;1;2;41340000;ANA
2000-02-05;207,9264;1.0;m³/s;1;2;41340000;ANA
2000-02-06;200,7379;1.0;m³/s;1;2;41340000;ANA
2000-02-07;286,2511;1.0;m³/s;1;2;41340000;ANA
2000-02-08;293,3092;1.0;m³/s;1;2;41340000;ANA
2000-02-09;318,5349;2.0;m³/s;1;2;41340000;ANA
2000-02-10;302,8235;2.0;m³/s;1;2;41340000;ANA
2000-02-11;285,0813;2.0;m³/s;1;2;41340000;ANA
2000-02-12;260,9478;2.0;m³/s;1;2;41340000;ANA
2000-02-13;158,7763;2.0;m³/s;1;2;41340000;ANA
2000-02-14;145,9511;2.0;m³/s;1;2;41340000;ANA
2000-02-15;130,9484;2.0;m³/s;1;2;41340000;ANA
2000-02-16;119,9069;2.0;m³/s;1;2;41340000;ANA
2000-02-17;112,486;2.0;m³/s;1;2;41340000;ANA
2000-02-18;114,1191;2.0;m³/s;1;2;41340000;ANA
2000-02-19;111,6729;2.0;m³/s;1;2;41340000;ANA
2000-02-20;133,5498;2.0;m³/s;1;2;41340000;ANA
2000-02-21;188,6448;1.0;m³/s;1;2;41340000;ANA
2000-02-22;159,7084;1.0;m³/s;1;2;41340000;ANA
2000-02-23;104,4584;1.0;m³/s;1;2;41340000;ANA
2000-02-24;86,8858;1.0;m³/s;1;2;41340000;ANA
2000-02-25;86,8858;1.0;m³/s;1;2;41340000;ANA
2000-02-26;90,5986;1.0;m³/s;1;2;41340000;ANA
2000-02-27;96,6638;2.0;m³/s;1;2;41340000;ANA
2000-02-28;93,6121;2.0;m³/s;1;2;41340000;ANA
2000-02-29;86,8858;2.0;m³/s;1;2;41340000;ANA
2000-01-01;0.0;425,9532;m³/s;1;2;41340000;ANA
2000-01-02;98,2039;1.0;m³/s;1;2;41340000;ANA
2000-01-03;112,486;1.0;m³/s;1;2;41340000;ANA
2000-01-04;229,0021;1.0;m³/s;1;2;41340000;ANA
2000-01-05;217,3126;1.0;m³/s;1;2;41340000;ANA
2000-01-06;226,859;1.0;m³/s;1;2;41340000;ANA
2000-01-07;213,121;1.0;m³/s;1;2;41340000;ANA
2000-01-08;111,6729;1.0;m³/s;1;2;41340000;ANA
2000-01-09;92,1005;1.0;m³/s;1;2;41340000;ANA
2000-01-10;89,1062;1.0;m³/s;1;2;41340000;ANA
2000-01-11;83,2337;1.0;m³/s;1;2;41340000;ANA
2000-01-12;80,3561;1.0;m³/s;1;2;41340000;ANA
2000-01-13;71,2785;1.0;m³/s;1;2;41340000;ANA
2000-01-14;67,9006;1.0;m³/s;1;2;41340000;ANA
2000-01-15;58,1545;1.0;m³/s;1;2;41340000;ANA
2000-01-16;56,8997;1.0;m³/s;1;2;41340000;ANA
2000-01-17;58,1545;1.0;m³/s;1;2;41340000;ANA
2000-01-18;62,6297;1.0;m³/s;1;2;41340000;ANA
2000-01-19;71,2785;1.0;m³/s;1;2;41340000;ANA
2000-01-20;99,7534;1.0;m³/s;1;2;41340000;ANA
2000-01-21;144,1533;1.0;m³/s;1;2;41340000;ANA
2000-01-22;163,4579;1.0;m³/s;1;2;41340000;ANA
2000-01-23;179,7678;1.0;m³/s;1;2;41340000;ANA
2000-01-24;127,5108;1.0;m³/s;1;2;41340000;ANA
2000-01-25;84,6872;1.0;m³/s;1;2;41340000;ANA
2000-01-26;96,6638;1.0;m³/s;1;2;41340000;ANA
2000-01-27;177,8178;1.0;m³/s;1;2;41340000;ANA
2000-01-28;283,9133;1.0;m³/s;1;2;41340000;ANA
2000-01-29;474,8121;1.0;m³/s;1;2;41340000;ANA
2000-01-30;424,5877;1.0;m³/s;1;2;41340000;ANA
2000-01-31;405,6497;1.0;m³/s;1;2;41340000;ANA
1999-12-01;0.0;169,1454;m³/s;1;2;41340000;ANA
1999-12-02;86,1505;1.0;m³/s;1;2;41340000;ANA
1999-12-03;74,7198;1.0;m³/s;1;2;41340000;ANA
1999-12-04;69,2441;1.0;m³/s;1;2;41340000;ANA
1999-12-05;62,6297;1.0;m³/s;1;2;41340000;ANA
1999-12-06;87,6235;1.0;m³/s;1;2;41340000;ANA
1999-12-07;203,8066;2.0;m³/s;1;2;41340000;ANA
1999-12-08;184,6789;2.0;m³/s;1;2;41340000;ANA
1999-12-09;212,0781;2.0;m³/s;1;2;41340000;ANA
1999-12-10;197,6872;2.0;m³/s;1;2;41340000;ANA
1999-12-11;92,1005;1.0;m³/s;1;2;41340000;ANA
1999-12-12;83,2337;1.0;m³/s;1;2;41340000;ANA
1999-12-13;95,8973;1.0;m³/s;1;2;41340000;ANA
1999-12-14;102,8807;1.0;m³/s;1;2;41340000;ANA
1999-12-15;106,0454;1.0;m³/s;1;2;41340000;ANA
1999-12-16;135,2952;1.0;m³/s;1;2;41340000;ANA
1999-12-17;150,4833;1.0;m³/s;1;2;41340000;ANA
1999-12-18;83,2337;1.0;m³/s;1;2;41340000;ANA
1999-12-19;92,1005;1.0;m³/s;1;2;41340000;ANA
1999-12-20;95,8973;1.0;m³/s;1;2;41340000;ANA
1999-12-21;86,8858;1.0;m³/s;1;2;41340000;ANA
1999-12-22;84,6872;1.0;m³/s;1;2;41340000;ANA
1999-12-23;90,5986;1.0;m³/s;1;2;41340000;ANA
1999-12-24;95,8973;1.0;m³/s;1;2;41340000;ANA
1999-12-25;179,7678;2.0;m³/s;1;2;41340000;ANA
1999-12-26;175,876;2.0;m³/s;1;2;41340000;ANA
1999-12-27;83,2337;1.0;m³/s;1;2;41340000;ANA
1999-12-28;81,0718;1.0;m³/s;1;2;41340000;ANA
1999-12-29;87,6235;1.0;m³/s;1;2;41340000;ANA
1999-12-30;90,5986;1.0;m³/s;1;2;41340000;ANA
1999-12-31;85,4177;1.0;m³/s;1;2;41340000;ANA
1999-11-01;0.0;100,5317;m³/s;1;2;41340000;ANA
1999-11-02;27,7187;;m³/s;1;2;41340000;ANA
1999-11-03;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-11-04;27,7187;1.0;m³/s;1;2;41340000;ANA
1999-11-05;29,6331;1.0;m³/s;1;2;41340000;ANA
1999-11-06;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-11-07;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-11-08;81,0718;1.0;m³/s;1;2;41340000;ANA
1999-11-09;172,979;1.0;m³/s;1;2;41340000;ANA
1999-11-10;149,5725;1.0;m³/s;1;2;41340000;ANA
1999-11-11;91,3484;1.0;m³/s;1;2;41340000;ANA
1999-11-12;69,2441;1.0;m³/s;1;2;41340000;ANA
1999-11-13;88,3637;1.0;m³/s;1;2;41340000;ANA
1999-11-14;92,1005;1.0;m³/s;1;2;41340000;ANA
1999-11-15;86,8858;1.0;m³/s;1;2;41340000;ANA
1999-11-16;72,6475;1.0;m³/s;1;2;41340000;ANA
1999-11-17;59,4199;1.0;m³/s;1;2;41340000;ANA
1999-11-18;56,2763;1.0;m³/s;1;2;41340000;ANA
1999-11-19;50,1902;1.0;m³/s;1;2;41340000;ANA
1999-11-20;39,3887;1.0;m³/s;1;2;41340000;ANA
1999-11-21;104,4584;1.0;m³/s;1;2;41340000;ANA
1999-11-22;173,9426;1.0;m³/s;1;2;41340000;ANA
1999-11-23;137,0493;1.0;m³/s;1;2;41340000;ANA
1999-11-24;76,8148;1.0;m³/s;1;2;41340000;ANA
1999-11-25;83,2337;1.0;m³/s;1;2;41340000;ANA
1999-11-26;69,2441;1.0;m³/s;1;2;41340000;ANA
1999-11-27;63,9319;1.0;m³/s;1;2;41340000;ANA
1999-11-28;154,1477;1.0;m³/s;1;2;41340000;ANA
1999-11-29;155,0691;2.0;m³/s;1;2;41340000;ANA
1999-11-30;217,3126;1.0;m³/s;1;2;41340000;ANA
1999-10-01;0.0;23,5956;m³/s;1;2;41340000;ANA
1999-10-02;21,4179;2.0;m³/s;1;2;41340000;ANA
1999-10-03;19,7353;1.0;m³/s;1;2;41340000;ANA
1999-10-04;21,4179;1.0;m³/s;1;2;41340000;ANA
1999-10-05;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-10-06;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-10-07;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-10-08;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-10-09;27,2479;1.0;m³/s;1;2;41340000;ANA
1999-10-10;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-10-11;21,4179;1.0;m³/s;1;2;41340000;ANA
1999-10-12;23,5956;1.0;m³/s;1;2;41340000;ANA
1999-10-13;24,4895;1.0;m³/s;1;2;41340000;ANA
1999-10-14;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-10-15;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-10-16;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-10-17;23,5956;1.0;m³/s;1;2;41340000;ANA
1999-10-18;22,2791;1.0;m³/s;1;2;41340000;ANA
1999-10-19;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-10-20;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-10-21;50,1902;1.0;m³/s;1;2;41340000;ANA
1999-10-22;64,5869;1.0;m³/s;1;2;41340000;ANA
1999-10-23;55,6555;1.0;m³/s;1;2;41340000;ANA
1999-10-24;32,0954;1.0;m³/s;1;2;41340000;ANA
1999-10-25;20,5699;1.0;m³/s;1;2;41340000;ANA
1999-10-26;19,7353;1.0;m³/s;1;2;41340000;ANA
1999-10-27;22,7147;1.0;m³/s;1;2;41340000;ANA
1999-10-28;76,1139;1.0;m³/s;1;2;41340000;ANA
1999-10-29;42,6896;1.0;m³/s;1;2;41340000;ANA
1999-10-30;33,1016;1.0;m³/s;1;2;41340000;ANA
1999-10-31;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-09-01;0.0;23,1535;m³/s;1;2;41340000;ANA
1999-09-02;23,1535;;m³/s;1;2;41340000;ANA
1999-09-03;21,4179;1.0;m³/s;1;2;41340000;ANA
1999-09-04;19,7353;1.0;m³/s;1;2;41340000;ANA
1999-09-05;23,1535;1.0;m³/s;1;2;41340000;ANA
1999-09-06;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-09-07;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-09-08;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-09-09;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-09-10;23,5956;1.0;m³/s;1;2;41340000;ANA
1999-09-11;22,7147;1.0;m³/s;1;2;41340000;ANA
1999-09-12;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-09-13;28,1926;1.0;m³/s;1;2;41340000;ANA
1999-09-14;29,1498;1.0;m³/s;1;2;41340000;ANA
1999-09-15;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-09-16;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-09-17;43,2497;1.0;m³/s;1;2;41340000;ANA
1999-09-18;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-09-19;36,1921;1.0;m³/s;1;2;41340000;ANA
1999-09-20;27,2479;1.0;m³/s;1;2;41340000;ANA
1999-09-21;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-09-22;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-09-23;21,4179;1.0;m³/s;1;2;41340000;ANA
1999-09-24;19,7353;1.0;m³/s;1;2;41340000;ANA
1999-09-25;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-09-26;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-09-27;28,1926;1.0;m³/s;1;2;41340000;ANA
1999-09-28;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-09-29;22,7147;1.0;m³/s;1;2;41340000;ANA
1999-09-30;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-08-01;0.0;26,7802;m³/s;1;2;41340000;ANA
1999-08-02;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-08-03;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-08-04;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-08-05;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-08-06;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-08-07;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-08-08;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-08-09;24,4895;1.0;m³/s;1;2;41340000;ANA
1999-08-10;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-08-11;27,7187;1.0;m³/s;1;2;41340000;ANA
1999-08-12;24,4895;1.0;m³/s;1;2;41340000;ANA
1999-08-13;23,1535;1.0;m³/s;1;2;41340000;ANA
1999-08-14;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-08-15;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-08-16;28,1926;1.0;m³/s;1;2;41340000;ANA
1999-08-17;29,1498;1.0;m³/s;1;2;41340000;ANA
1999-08-18;26,7802;1.0;m³/s;1;2;41340000;ANA
1999-08-19;24,9412;1.0;m³/s;1;2;41340000;ANA
1999-08-20;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-08-21;23,1535;1.0;m³/s;1;2;41340000;ANA
1999-08-22;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-08-23;28,1926;1.0;m³/s;1;2;41340000;ANA
1999-08-24;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-08-25;23,5956;1.0;m³/s;1;2;41340000;ANA
1999-08-26;20,1509;1.0;m³/s;1;2;41340000;ANA
1999-08-27;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-08-28;23,1535;1.0;m³/s;1;2;41340000;ANA
1999-08-29;24,0409;1.0;m³/s;1;2;41340000;ANA
1999-08-30;24,4895;1.0;m³/s;1;2;41340000;ANA
1999-08-31;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-07-01;0.0;25,3962;m³/s;1;2;41340000;ANA
1999-07-02;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-07-03;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-07-04;34,6334;1.0;m³/s;1;2;41340000;ANA
1999-07-05;35,15;1.0;m³/s;1;2;41340000;ANA
1999-07-06;32,597;1.0;m³/s;1;2;41340000;ANA
1999-07-07;34,6334;1.0;m³/s;1;2;41340000;ANA
1999-07-08;31,5968;1.0;m³/s;1;2;41340000;ANA
1999-07-09;32,0954;1.0;m³/s;1;2;41340000;ANA
1999-07-10;30,1194;2.0;m³/s;1;2;41340000;ANA
1999-07-11;30,1194;2.0;m³/s;1;2;41340000;ANA
1999-07-12;30,1194;2.0;m³/s;1;2;41340000;ANA
1999-07-13;29,6331;2.0;m³/s;1;2;41340000;ANA
1999-07-14;30,1194;2.0;m³/s;1;2;41340000;ANA
1999-07-15;30,1194;2.0;m³/s;1;2;41340000;ANA
1999-07-16;29,1498;2.0;m³/s;1;2;41340000;ANA
1999-07-17;29,1498;2.0;m³/s;1;2;41340000;ANA
1999-07-18;29,1498;2.0;m³/s;1;2;41340000;ANA
1999-07-19;28,1926;2.0;m³/s;1;2;41340000;ANA
1999-07-20;28,6697;2.0;m³/s;1;2;41340000;ANA
1999-07-21;29,6331;2.0;m³/s;1;2;41340000;ANA
1999-07-22;29,1498;2.0;m³/s;1;2;41340000;ANA
1999-07-23;29,1498;2.0;m³/s;1;2;41340000;ANA
1999-07-24;27,2479;1.0;m³/s;1;2;41340000;ANA
1999-07-25;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-07-26;25,8544;1.0;m³/s;1;2;41340000;ANA
1999-07-27;27,7187;1.0;m³/s;1;2;41340000;ANA
1999-07-28;25,3962;1.0;m³/s;1;2;41340000;ANA
1999-07-29;28,6697;1.0;m³/s;1;2;41340000;ANA
1999-07-30;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-07-31;26,3157;1.0;m³/s;1;2;41340000;ANA
1999-06-01;0.0;32,0954;m³/s;1;2;41340000;ANA
1999-06-02;42,1323;;m³/s;1;2;41340000;ANA
1999-06-03;39,9317;1.0;m³/s;1;2;41340000;ANA
1999-06-04;34,6334;1.0;m³/s;1;2;41340000;ANA
1999-06-05;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-06-06;31,5968;1.0;m³/s;1;2;41340000;ANA
1999-06-07;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-06-08;41,0262;1.0;m³/s;1;2;41340000;ANA
1999-06-09;43,2497;1.0;m³/s;1;2;41340000;ANA
1999-06-10;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-06-11;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-06-12;34,6334;1.0;m³/s;1;2;41340000;ANA
1999-06-13;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-06-14;32,597;1.0;m³/s;1;2;41340000;ANA
1999-06-15;32,0954;1.0;m³/s;1;2;41340000;ANA
1999-06-16;39,3887;1.0;m³/s;1;2;41340000;ANA
1999-06-17;41,5778;1.0;m³/s;1;2;41340000;ANA
1999-06-18;45,5185;1.0;m³/s;1;2;41340000;ANA
1999-06-19;46,0928;1.0;m³/s;1;2;41340000;ANA
1999-06-20;37,7773;1.0;m³/s;1;2;41340000;ANA
1999-06-21;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-06-22;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-06-23;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-06-24;34,6334;1.0;m³/s;1;2;41340000;ANA
1999-06-25;32,597;1.0;m³/s;1;2;41340000;ANA
1999-06-26;31,1013;1.0;m³/s;1;2;41340000;ANA
1999-06-27;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-06-28;37,2459;1.0;m³/s;1;2;41340000;ANA
1999-06-29;39,9317;1.0;m³/s;1;2;41340000;ANA
1999-06-30;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-05-01;0.0;41,5778;m³/s;1;2;41340000;ANA
1999-05-02;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-05-03;42,1323;1.0;m³/s;1;2;41340000;ANA
1999-05-04;44,3785;1.0;m³/s;1;2;41340000;ANA
1999-05-05;42,1323;1.0;m³/s;1;2;41340000;ANA
1999-05-06;39,3887;1.0;m³/s;1;2;41340000;ANA
1999-05-07;41,0262;1.0;m³/s;1;2;41340000;ANA
1999-05-08;40,4775;1.0;m³/s;1;2;41340000;ANA
1999-05-09;43,2497;1.0;m³/s;1;2;41340000;ANA
1999-05-10;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-05-11;37,2459;1.0;m³/s;1;2;41340000;ANA
1999-05-12;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-05-13;36,1921;1.0;m³/s;1;2;41340000;ANA
1999-05-14;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-05-15;39,9317;1.0;m³/s;1;2;41340000;ANA
1999-05-16;42,1323;1.0;m³/s;1;2;41340000;ANA
1999-05-17;43,8127;1.0;m³/s;1;2;41340000;ANA
1999-05-18;46,6698;1.0;m³/s;1;2;41340000;ANA
1999-05-19;46,6698;1.0;m³/s;1;2;41340000;ANA
1999-05-20;37,7773;1.0;m³/s;1;2;41340000;ANA
1999-05-21;34,1198;1.0;m³/s;1;2;41340000;ANA
1999-05-22;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-05-23;32,597;1.0;m³/s;1;2;41340000;ANA
1999-05-24;32,0954;1.0;m³/s;1;2;41340000;ANA
1999-05-25;31,5968;1.0;m³/s;1;2;41340000;ANA
1999-05-26;33,6092;1.0;m³/s;1;2;41340000;ANA
1999-05-27;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-05-28;37,7773;1.0;m³/s;1;2;41340000;ANA
1999-05-29;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-05-30;37,2459;1.0;m³/s;1;2;41340000;ANA
1999-05-31;38,8487;1.0;m³/s;1;2;41340000;ANA
1999-04-01;0.0;37,2459;m³/s;1;2;41340000;ANA
1999-04-02;63,9319;;m³/s;1;2;41340000;ANA
1999-04-03;56,8997;2.0;m³/s;1;2;41340000;ANA
1999-04-04;51,9876;1.0;m³/s;1;2;41340000;ANA
1999-04-05;47,2496;1.0;m³/s;1;2;41340000;ANA
1999-04-06;43,8127;1.0;m³/s;1;2;41340000;ANA
1999-04-07;39,9317;1.0;m³/s;1;2;41340000;ANA
1999-04-08;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-04-09;36,7175;1.0;m³/s;1;2;41340000;ANA
1999-04-10;49,0057;1.0;m³/s;1;2;41340000;ANA
1999-04-11;44,3785;1.0;m³/s;1;2;41340000;ANA
1999-04-12;41,0262;1.0;m³/s;1;2;41340000;ANA
1999-04-13;39,3887;1.0;m³/s;1;2;41340000;ANA
1999-04-14;35,6696;1.0;m³/s;1;2;41340000;ANA
1999-04-15;37,7773;1.0;m³/s;1;2;41340000;ANA
1999-04-16;39,9317;1.0;m³/s;1;2;41340000;ANA
1999-04-17;42,1323;1.0;m³/s;1;2;41340000;ANA
1999-04-18;44,3785;1.0;m³/s;1;2;41340000;ANA
1999-04-19;47,8322;1.0;m³/s;1;2;41340000;ANA
1999-04-20;49,5966;1.0;m³/s;1;2;41340000;ANA
1999-04-21;44,3785;1.0;m³/s;1;2;41340000;ANA
